date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Hour,Month,PowerFactorRatio,HighLoad
2018-05-06 10:30:00,3.17,0.0,17.21,0.0,100.0,18.11,37800,Weekend,Sunday,Light_Load,10,May,5.521811154058532,0
2018-05-06 10:45:00,3.31,0.0,19.3,0.0,100.0,16.9,38700,Weekend,Sunday,Light_Load,10,May,5.91715976331361,0
2018-05-06 11:00:00,3.82,0.0,24.73,0.0,100.0,15.27,39600,Weekend,Sunday,Light_Load,11,May,6.5487884741322855,0
2018-05-06 11:15:00,3.6,0.0,6.7,0.0,100.0,47.33,40500,Weekend,Sunday,Light_Load,11,May,2.1128248468201987,0
2018-05-06 11:30:00,3.24,0.0,5.36,0.0,100.0,51.73,41400,Weekend,Sunday,Light_Load,11,May,1.9331142470520009,0
2018-05-06 11:45:00,3.02,0.0,5.18,0.0,100.0,50.37,42300,Weekend,Sunday,Light_Load,11,May,1.9853087155052611,0
2018-05-06 12:00:00,3.02,0.0,5.11,0.0,100.0,50.88,43200,Weekend,Sunday,Light_Load,12,May,1.9654088050314464,0
2018-05-06 12:15:00,3.17,0.0,12.96,0.0,100.0,23.76,44100,Weekend,Sunday,Light_Load,12,May,4.2087542087542085,0
2018-05-06 12:30:00,3.2,0.0,16.85,0.0,100.0,18.66,45000,Weekend,Sunday,Light_Load,12,May,5.359056806002144,0
2018-05-06 12:45:00,3.24,0.0,16.7,0.0,100.0,19.05,45900,Weekend,Sunday,Light_Load,12,May,5.2493438320209975,0
2018-05-06 13:00:00,3.28,0.0,16.78,0.0,100.0,19.18,46800,Weekend,Sunday,Light_Load,13,May,5.213764337851929,0
2018-05-06 13:15:00,3.24,0.0,16.88,0.0,100.0,18.85,47700,Weekend,Sunday,Light_Load,13,May,5.305039787798408,0
2018-05-06 13:30:00,3.17,0.0,16.88,0.0,100.0,18.46,48600,Weekend,Sunday,Light_Load,13,May,5.417118093174431,0
2018-05-06 13:45:00,3.2,0.0,16.92,0.0,100.0,18.58,49500,Weekend,Sunday,Light_Load,13,May,5.382131324004306,0
2018-05-06 14:00:00,3.2,0.0,16.81,0.0,100.0,18.7,50400,Weekend,Sunday,Light_Load,14,May,5.347593582887701,0
2018-05-06 14:15:00,3.28,0.0,16.74,0.0,100.0,19.23,51300,Weekend,Sunday,Light_Load,14,May,5.200208008320333,0
2018-05-06 14:30:00,3.35,0.0,17.17,0.0,100.0,19.15,52200,Weekend,Sunday,Light_Load,14,May,5.221932114882507,0
2018-05-06 14:45:00,3.78,0.0,19.84,0.0,100.0,18.72,53100,Weekend,Sunday,Light_Load,14,May,5.341880341880342,0
2018-05-06 15:00:00,3.2,0.0,16.78,0.0,100.0,18.73,54000,Weekend,Sunday,Light_Load,15,May,5.339028296849973,0
2018-05-06 15:15:00,3.24,0.0,16.7,0.0,100.0,19.05,54900,Weekend,Sunday,Light_Load,15,May,5.2493438320209975,0
2018-05-06 15:30:00,3.2,0.0,16.74,0.0,100.0,18.78,55800,Weekend,Sunday,Light_Load,15,May,5.324813631522896,0
2018-05-06 15:45:00,3.82,0.0,20.09,0.0,100.0,18.68,56700,Weekend,Sunday,Light_Load,15,May,5.353319057815846,0
2018-05-06 16:00:00,3.49,0.0,18.65,0.0,100.0,18.39,57600,Weekend,Sunday,Light_Load,16,May,5.43773790103317,0
2018-05-06 16:15:00,3.2,0.0,16.81,0.0,100.0,18.7,58500,Weekend,Sunday,Light_Load,16,May,5.347593582887701,0
2018-05-06 16:30:00,3.17,0.0,16.96,0.0,100.0,18.37,59400,Weekend,Sunday,Light_Load,16,May,5.443658138268916,0
2018-05-06 16:45:00,3.17,0.0,16.96,0.0,100.0,18.37,60300,Weekend,Sunday,Light_Load,16,May,5.443658138268916,0
2018-05-06 17:00:00,3.17,0.0,17.06,0.0,100.0,18.27,61200,Weekend,Sunday,Light_Load,17,May,5.473453749315818,0
2018-05-06 17:15:00,3.17,0.0,16.99,0.0,100.0,18.34,62100,Weekend,Sunday,Light_Load,17,May,5.452562704471101,0
2018-05-06 17:30:00,3.24,0.0,16.96,0.0,100.0,18.76,63000,Weekend,Sunday,Light_Load,17,May,5.330490405117271,0
2018-05-06 17:45:00,3.2,0.0,16.85,0.0,100.0,18.66,63900,Weekend,Sunday,Light_Load,17,May,5.359056806002144,0
2018-05-06 18:00:00,3.2,0.0,16.85,0.0,100.0,18.66,64800,Weekend,Sunday,Light_Load,18,May,5.359056806002144,0
2018-05-06 18:15:00,3.28,0.0,5.9,0.0,100.0,48.59,65700,Weekend,Sunday,Light_Load,18,May,2.058036633052068,0
2018-05-06 18:30:00,3.35,0.0,5.36,0.0,100.0,53.0,66600,Weekend,Sunday,Light_Load,18,May,1.8867924528301887,0
2018-05-06 18:45:00,3.2,0.0,13.64,0.0,100.0,22.84,67500,Weekend,Sunday,Light_Load,18,May,4.378283712784588,0
2018-05-06 19:00:00,3.17,0.0,16.88,0.0,100.0,18.46,68400,Weekend,Sunday,Light_Load,19,May,5.417118093174431,0
2018-05-06 19:15:00,3.2,0.0,16.92,0.0,100.0,18.58,69300,Weekend,Sunday,Light_Load,19,May,5.382131324004306,0
2018-05-06 19:30:00,3.17,0.0,17.06,0.0,100.0,18.27,70200,Weekend,Sunday,Light_Load,19,May,5.473453749315818,0
2018-05-06 19:45:00,3.2,0.0,17.06,0.0,100.0,18.44,71100,Weekend,Sunday,Light_Load,19,May,5.422993492407809,0
2018-05-06 20:00:00,3.71,0.0,23.36,0.0,100.0,15.69,72000,Weekend,Sunday,Light_Load,20,May,6.373486297004462,0
2018-05-06 20:15:00,3.71,0.0,22.9,0.0,100.0,15.99,72900,Weekend,Sunday,Light_Load,20,May,6.253908692933083,0
2018-05-06 20:30:00,3.28,0.0,16.96,0.0,100.0,18.99,73800,Weekend,Sunday,Light_Load,20,May,5.265929436545551,0
2018-05-06 20:45:00,3.28,0.0,16.92,0.0,100.0,19.03,74700,Weekend,Sunday,Light_Load,20,May,5.254860746190226,0
2018-05-06 21:00:00,3.28,0.0,16.96,0.0,100.0,18.99,75600,Weekend,Sunday,Light_Load,21,May,5.265929436545551,0
2018-05-06 21:15:00,3.2,0.0,16.99,0.0,100.0,18.51,76500,Weekend,Sunday,Light_Load,21,May,5.402485143165856,0
2018-05-06 21:30:00,3.2,0.0,16.99,0.0,100.0,18.51,77400,Weekend,Sunday,Light_Load,21,May,5.402485143165856,0
2018-05-06 21:45:00,3.28,0.0,17.06,0.0,100.0,18.88,78300,Weekend,Sunday,Light_Load,21,May,5.296610169491526,0
2018-05-06 22:00:00,3.6,0.0,22.57,0.0,100.0,15.75,79200,Weekend,Sunday,Light_Load,22,May,6.349206349206349,0
2018-05-06 22:15:00,3.46,1.62,14.33,0.0,90.56,23.47,80100,Weekend,Sunday,Light_Load,22,May,3.858542820622071,0
2018-05-06 22:30:00,2.95,4.28,0.0,0.0,56.75,100.0,81000,Weekend,Sunday,Light_Load,22,May,0.5675,0
2018-05-06 22:45:00,2.95,4.32,0.0,0.0,56.39,100.0,81900,Weekend,Sunday,Light_Load,22,May,0.5639,0
2018-05-06 23:00:00,2.92,4.21,0.0,0.0,56.99,100.0,82800,Weekend,Sunday,Light_Load,23,May,0.5699000000000001,0
2018-05-06 23:15:00,3.06,3.92,0.0,0.0,61.53,100.0,83700,Weekend,Sunday,Light_Load,23,May,0.6153,0
2018-05-06 23:30:00,2.88,3.85,0.0,0.0,59.9,100.0,84600,Weekend,Sunday,Light_Load,23,May,0.599,0
2018-05-06 23:45:00,2.95,3.96,0.0,0.0,59.74,100.0,85500,Weekend,Sunday,Light_Load,23,May,0.5974,0
2018-05-06 00:00:00,2.95,4.1,0.0,0.0,58.4,100.0,0,Weekend,Sunday,Light_Load,0,May,0.584,0
2018-05-07 00:15:00,2.95,4.1,0.0,0.0,58.4,100.0,900,Weekday,Monday,Light_Load,0,May,0.584,0
2018-05-07 00:30:00,2.95,4.14,0.0,0.0,58.03,100.0,1800,Weekday,Monday,Light_Load,0,May,0.5803,0
2018-05-07 00:45:00,3.24,4.36,0.0,0.0,59.65,100.0,2700,Weekday,Monday,Light_Load,0,May,0.5965,0
2018-05-07 01:00:00,3.53,4.61,0.0,0.0,60.8,100.0,3600,Weekday,Monday,Light_Load,1,May,0.608,0
2018-05-07 01:15:00,3.06,4.36,0.0,0.0,57.45,100.0,4500,Weekday,Monday,Light_Load,1,May,0.5745,0
2018-05-07 01:30:00,2.95,4.39,0.0,0.0,55.78,100.0,5400,Weekday,Monday,Light_Load,1,May,0.5578,0
2018-05-07 01:45:00,3.02,4.61,0.0,0.0,54.8,100.0,6300,Weekday,Monday,Light_Load,1,May,0.5479999999999999,0
2018-05-07 02:00:00,3.56,4.14,0.0,0.0,65.2,100.0,7200,Weekday,Monday,Light_Load,2,May,0.652,0
2018-05-07 02:15:00,3.1,4.36,0.0,0.0,57.95,100.0,8100,Weekday,Monday,Light_Load,2,May,0.5795,0
2018-05-07 02:30:00,2.99,4.36,0.0,0.0,56.56,100.0,9000,Weekday,Monday,Light_Load,2,May,0.5656,0
2018-05-07 02:45:00,2.99,4.5,0.0,0.0,55.34,100.0,9900,Weekday,Monday,Light_Load,2,May,0.5534,0
2018-05-07 03:00:00,2.99,4.46,0.0,0.0,55.68,100.0,10800,Weekday,Monday,Light_Load,3,May,0.5568,0
2018-05-07 03:15:00,2.99,4.39,0.0,0.0,56.29,100.0,11700,Weekday,Monday,Light_Load,3,May,0.5629,0
2018-05-07 03:30:00,3.06,4.36,0.0,0.0,57.45,100.0,12600,Weekday,Monday,Light_Load,3,May,0.5745,0
2018-05-07 03:45:00,2.99,4.32,0.0,0.0,56.91,100.0,13500,Weekday,Monday,Light_Load,3,May,0.5690999999999999,0
2018-05-07 04:00:00,2.95,4.25,0.0,0.0,57.02,100.0,14400,Weekday,Monday,Light_Load,4,May,0.5702,0
2018-05-07 04:15:00,2.95,4.25,0.0,0.0,57.02,100.0,15300,Weekday,Monday,Light_Load,4,May,0.5702,0
2018-05-07 04:30:00,2.95,4.1,0.0,0.0,58.4,100.0,16200,Weekday,Monday,Light_Load,4,May,0.584,0
2018-05-07 04:45:00,2.95,4.07,0.0,0.0,58.69,100.0,17100,Weekday,Monday,Light_Load,4,May,0.5869,0
2018-05-07 05:00:00,2.99,4.0,0.0,0.0,59.87,100.0,18000,Weekday,Monday,Light_Load,5,May,0.5987,0
2018-05-07 05:15:00,2.92,4.1,0.0,0.0,58.01,100.0,18900,Weekday,Monday,Light_Load,5,May,0.5801,0
2018-05-07 05:30:00,3.53,4.25,0.0,0.0,63.89,100.0,19800,Weekday,Monday,Light_Load,5,May,0.6389,0
2018-05-07 05:45:00,3.82,4.82,0.0,0.0,62.11,100.0,20700,Weekday,Monday,Light_Load,5,May,0.6211,0
2018-05-07 06:00:00,2.84,3.85,0.0,0.0,59.36,100.0,21600,Weekday,Monday,Light_Load,6,May,0.5936,0
2018-05-07 06:15:00,2.88,3.82,0.0,0.0,60.2,100.0,22500,Weekday,Monday,Light_Load,6,May,0.602,0
2018-05-07 06:30:00,2.92,3.78,0.0,0.0,61.13,100.0,23400,Weekday,Monday,Light_Load,6,May,0.6113000000000001,0
2018-05-07 06:45:00,2.88,3.92,0.0,0.0,59.21,100.0,24300,Weekday,Monday,Light_Load,6,May,0.5921,0
2018-05-07 07:00:00,2.88,3.82,0.0,0.0,60.2,100.0,25200,Weekday,Monday,Light_Load,7,May,0.602,0
2018-05-07 07:15:00,2.84,3.71,0.0,0.0,60.78,100.0,26100,Weekday,Monday,Light_Load,7,May,0.6078,0
2018-05-07 07:30:00,3.31,3.71,0.0,0.0,66.57,100.0,27000,Weekday,Monday,Light_Load,7,May,0.6657,0
2018-05-07 07:45:00,3.31,3.49,0.0,0.0,68.81,100.0,27900,Weekday,Monday,Light_Load,7,May,0.6881,0
2018-05-07 08:00:00,3.28,3.13,0.0,0.0,72.35,100.0,28800,Weekday,Monday,Light_Load,8,May,0.7234999999999999,0
2018-05-07 08:15:00,37.08,32.33,0.0,0.02,75.37,100.0,29700,Weekday,Monday,Light_Load,8,May,0.7537,0
2018-05-07 08:30:00,103.32,63.07,0.0,0.05,85.35,100.0,30600,Weekday,Monday,Light_Load,8,May,0.8534999999999999,1
2018-05-07 08:45:00,96.52,53.35,0.0,0.04,87.52,100.0,31500,Weekday,Monday,Light_Load,8,May,0.8752,1
2018-05-07 09:00:00,70.99,28.94,0.0,0.03,92.6,100.0,32400,Weekday,Monday,Light_Load,9,May,0.9259999999999999,1
2018-05-07 09:15:00,109.08,43.27,0.0,0.05,92.95,100.0,33300,Weekday,Monday,Medium_Load,9,May,0.9295,1
2018-05-07 09:30:00,110.41,43.49,0.0,0.05,93.04,100.0,34200,Weekday,Monday,Medium_Load,9,May,0.9304000000000001,1
2018-05-07 09:45:00,108.9,51.16,0.0,0.05,90.51,100.0,35100,Weekday,Monday,Medium_Load,9,May,0.9051,1
2018-05-07 10:00:00,103.36,39.53,0.0,0.05,93.4,100.0,36000,Weekday,Monday,Medium_Load,10,May,0.934,1
2018-05-07 10:15:00,83.02,33.91,0.0,0.04,92.58,100.0,36900,Weekday,Monday,Maximum_Load,10,May,0.9258,1
2018-05-07 10:30:00,116.71,43.52,0.0,0.05,93.7,100.0,37800,Weekday,Monday,Maximum_Load,10,May,0.937,1
2018-05-07 10:45:00,96.41,36.0,0.0,0.04,93.68,100.0,38700,Weekday,Monday,Maximum_Load,10,May,0.9368000000000001,1
2018-05-07 11:00:00,129.6,52.88,0.0,0.06,92.59,100.0,39600,Weekday,Monday,Maximum_Load,11,May,0.9259000000000001,1
2018-05-07 11:15:00,103.03,58.75,0.0,0.05,86.87,100.0,40500,Weekday,Monday,Maximum_Load,11,May,0.8687,1
2018-05-07 11:30:00,131.33,75.78,0.0,0.06,86.61,100.0,41400,Weekday,Monday,Maximum_Load,11,May,0.8661,1
2018-05-07 11:45:00,119.41,65.81,0.0,0.05,87.58,100.0,42300,Weekday,Monday,Maximum_Load,11,May,0.8758,1
2018-05-07 12:00:00,88.45,58.1,0.0,0.04,83.58,100.0,43200,Weekday,Monday,Maximum_Load,12,May,0.8358,1
2018-05-07 12:15:00,20.45,7.81,17.78,0.01,93.42,75.47,44100,Weekday,Monday,Medium_Load,12,May,1.237842851464158,0
2018-05-07 12:30:00,5.76,0.0,23.76,0.0,100.0,23.56,45000,Weekday,Monday,Medium_Load,12,May,4.244482173174873,0
2018-05-07 12:45:00,4.9,0.0,16.67,0.0,100.0,28.2,45900,Weekday,Monday,Medium_Load,12,May,3.546099290780142,0
2018-05-07 13:00:00,4.72,0.0,16.96,0.0,100.0,26.81,46800,Weekday,Monday,Medium_Load,13,May,3.729951510630362,0
2018-05-07 13:15:00,91.15,31.54,1.58,0.04,94.5,99.98,47700,Weekday,Monday,Maximum_Load,13,May,0.9451890378075615,1
2018-05-07 13:30:00,104.9,50.11,0.0,0.05,90.23,100.0,48600,Weekday,Monday,Maximum_Load,13,May,0.9023,1
2018-05-07 13:45:00,117.47,45.22,0.0,0.05,93.32,100.0,49500,Weekday,Monday,Maximum_Load,13,May,0.9331999999999999,1
2018-05-07 14:00:00,98.75,36.83,0.0,0.05,93.7,100.0,50400,Weekday,Monday,Maximum_Load,14,May,0.937,1
2018-05-07 14:15:00,113.54,43.13,0.0,0.05,93.48,100.0,51300,Weekday,Monday,Maximum_Load,14,May,0.9348000000000001,1
2018-05-07 14:30:00,105.91,40.68,0.0,0.05,93.35,100.0,52200,Weekday,Monday,Maximum_Load,14,May,0.9335,1
2018-05-07 14:45:00,96.59,32.58,0.0,0.04,94.75,100.0,53100,Weekday,Monday,Maximum_Load,14,May,0.9475,1
2018-05-07 15:00:00,104.22,38.3,0.0,0.05,93.86,100.0,54000,Weekday,Monday,Maximum_Load,15,May,0.9386,1
2018-05-07 15:15:00,113.36,48.46,0.0,0.05,91.95,100.0,54900,Weekday,Monday,Maximum_Load,15,May,0.9195,1
2018-05-07 15:30:00,119.34,50.4,0.0,0.05,92.12,100.0,55800,Weekday,Monday,Maximum_Load,15,May,0.9212,1
2018-05-07 15:45:00,111.53,53.32,0.0,0.05,90.22,100.0,56700,Weekday,Monday,Maximum_Load,15,May,0.9022,1
2018-05-07 16:00:00,108.86,36.5,0.0,0.05,94.81,100.0,57600,Weekday,Monday,Maximum_Load,16,May,0.9481,1
2018-05-07 16:15:00,85.57,31.54,0.0,0.04,93.83,100.0,58500,Weekday,Monday,Maximum_Load,16,May,0.9383,1
2018-05-07 16:30:00,109.8,38.59,0.0,0.05,94.34,100.0,59400,Weekday,Monday,Maximum_Load,16,May,0.9434,1
2018-05-07 16:45:00,71.14,28.44,0.0,0.03,92.85,100.0,60300,Weekday,Monday,Maximum_Load,16,May,0.9285,1
2018-05-07 17:00:00,103.79,43.02,0.0,0.05,92.38,100.0,61200,Weekday,Monday,Maximum_Load,17,May,0.9238,1
2018-05-07 17:15:00,119.2,58.1,0.0,0.05,89.89,100.0,62100,Weekday,Monday,Medium_Load,17,May,0.8989,1
2018-05-07 17:30:00,94.72,43.42,0.0,0.04,90.9,100.0,63000,Weekday,Monday,Medium_Load,17,May,0.909,1
2018-05-07 17:45:00,42.88,6.77,6.26,0.02,98.78,98.95,63900,Weekday,Monday,Medium_Load,17,May,0.9982819605861546,0
2018-05-07 18:00:00,35.6,1.8,3.31,0.02,99.87,99.57,64800,Weekday,Monday,Medium_Load,18,May,1.0030129557095513,0
2018-05-07 18:15:00,69.3,37.62,0.0,0.03,87.89,100.0,65700,Weekday,Monday,Medium_Load,18,May,0.8789,1
2018-05-07 18:30:00,87.55,53.1,0.0,0.04,85.5,100.0,66600,Weekday,Monday,Medium_Load,18,May,0.855,1
2018-05-07 18:45:00,105.41,37.01,0.0,0.05,94.35,100.0,67500,Weekday,Monday,Medium_Load,18,May,0.9434999999999999,1
2018-05-07 19:00:00,85.21,25.06,0.0,0.04,95.94,100.0,68400,Weekday,Monday,Medium_Load,19,May,0.9594,1
2018-05-07 19:15:00,106.09,31.1,0.0,0.05,95.96,100.0,69300,Weekday,Monday,Medium_Load,19,May,0.9595999999999999,1
2018-05-07 19:30:00,89.96,31.36,0.0,0.04,94.43,100.0,70200,Weekday,Monday,Medium_Load,19,May,0.9443,1
2018-05-07 19:45:00,96.95,32.69,0.0,0.04,94.76,100.0,71100,Weekday,Monday,Medium_Load,19,May,0.9476,1
2018-05-07 20:00:00,109.19,39.56,0.0,0.05,94.02,100.0,72000,Weekday,Monday,Medium_Load,20,May,0.9401999999999999,1
2018-05-07 20:15:00,85.79,38.77,0.0,0.04,91.13,100.0,72900,Weekday,Monday,Medium_Load,20,May,0.9113,1
2018-05-07 20:30:00,128.48,58.54,0.0,0.06,91.0,100.0,73800,Weekday,Monday,Medium_Load,20,May,0.91,1
2018-05-07 20:45:00,87.08,40.03,0.0,0.04,90.86,100.0,74700,Weekday,Monday,Medium_Load,20,May,0.9086,1
2018-05-07 21:00:00,79.38,20.41,1.84,0.04,96.85,99.97,75600,Weekday,Monday,Medium_Load,21,May,0.9687906371911573,1
2018-05-07 21:15:00,4.54,0.0,26.17,0.0,100.0,17.09,76500,Weekday,Monday,Medium_Load,21,May,5.851375073142188,0
2018-05-07 21:30:00,3.96,0.0,26.1,0.0,100.0,15.0,77400,Weekday,Monday,Medium_Load,21,May,6.666666666666667,0
2018-05-07 21:45:00,4.03,0.0,26.21,0.0,100.0,15.2,78300,Weekday,Monday,Medium_Load,21,May,6.578947368421053,0
2018-05-07 22:00:00,4.0,0.0,26.21,0.0,100.0,15.09,79200,Weekday,Monday,Medium_Load,22,May,6.626905235255136,0
2018-05-07 22:15:00,3.85,1.37,15.34,0.0,94.21,24.34,80100,Weekday,Monday,Medium_Load,22,May,3.870583401807724,0
2018-05-07 22:30:00,3.67,3.74,0.0,0.0,70.04,100.0,81000,Weekday,Monday,Medium_Load,22,May,0.7004,0
2018-05-07 22:45:00,3.6,3.67,0.0,0.0,70.03,100.0,81900,Weekday,Monday,Medium_Load,22,May,0.7003,0
2018-05-07 23:00:00,4.07,4.68,0.0,0.0,65.62,100.0,82800,Weekday,Monday,Medium_Load,23,May,0.6562,0
2018-05-07 23:15:00,4.75,5.26,0.0,0.0,67.02,100.0,83700,Weekday,Monday,Light_Load,23,May,0.6701999999999999,0
2018-05-07 23:30:00,4.25,4.57,0.0,0.0,68.1,100.0,84600,Weekday,Monday,Light_Load,23,May,0.6809999999999999,0
2018-05-07 23:45:00,3.6,3.53,0.0,0.0,71.4,100.0,85500,Weekday,Monday,Light_Load,23,May,0.7140000000000001,0
2018-05-07 00:00:00,3.6,3.64,0.0,0.0,70.32,100.0,0,Weekday,Monday,Light_Load,0,May,0.7031999999999999,0
2018-05-08 00:15:00,3.6,3.89,0.0,0.0,67.92,100.0,900,Weekday,Tuesday,Light_Load,0,May,0.6792,0
2018-05-08 00:30:00,3.64,3.56,0.0,0.0,71.49,100.0,1800,Weekday,Tuesday,Light_Load,0,May,0.7149,0
2018-05-08 00:45:00,3.6,3.6,0.0,0.0,70.71,100.0,2700,Weekday,Tuesday,Light_Load,0,May,0.7071,0
2018-05-08 01:00:00,3.64,3.64,0.0,0.0,70.71,100.0,3600,Weekday,Tuesday,Light_Load,1,May,0.7071,0
2018-05-08 01:15:00,3.64,3.89,0.0,0.0,68.33,100.0,4500,Weekday,Tuesday,Light_Load,1,May,0.6833,0
2018-05-08 01:30:00,3.64,3.96,0.0,0.0,67.67,100.0,5400,Weekday,Tuesday,Light_Load,1,May,0.6767,0
2018-05-08 01:45:00,3.67,3.71,0.0,0.0,70.33,100.0,6300,Weekday,Tuesday,Light_Load,1,May,0.7033,0
2018-05-08 02:00:00,3.6,3.67,0.0,0.0,70.03,100.0,7200,Weekday,Tuesday,Light_Load,2,May,0.7003,0
2018-05-08 02:15:00,3.53,3.71,0.0,0.0,68.93,100.0,8100,Weekday,Tuesday,Light_Load,2,May,0.6893,0
2018-05-08 02:30:00,3.1,4.07,0.0,0.0,60.59,100.0,9000,Weekday,Tuesday,Light_Load,2,May,0.6059,0
2018-05-08 02:45:00,3.06,4.0,0.0,0.0,60.76,100.0,9900,Weekday,Tuesday,Light_Load,2,May,0.6076,0
2018-05-08 03:00:00,3.06,3.96,0.0,0.0,61.14,100.0,10800,Weekday,Tuesday,Light_Load,3,May,0.6114,0
2018-05-08 03:15:00,3.02,3.89,0.0,0.0,61.32,100.0,11700,Weekday,Tuesday,Light_Load,3,May,0.6132,0
2018-05-08 03:30:00,3.02,3.82,0.0,0.0,62.02,100.0,12600,Weekday,Tuesday,Light_Load,3,May,0.6202000000000001,0
2018-05-08 03:45:00,3.02,3.74,0.0,0.0,62.82,100.0,13500,Weekday,Tuesday,Light_Load,3,May,0.6282,0
2018-05-08 04:00:00,3.02,3.89,0.0,0.0,61.32,100.0,14400,Weekday,Tuesday,Light_Load,4,May,0.6132,0
2018-05-08 04:15:00,2.99,3.67,0.0,0.0,63.16,100.0,15300,Weekday,Tuesday,Light_Load,4,May,0.6315999999999999,0
2018-05-08 04:30:00,3.06,3.74,0.0,0.0,63.32,100.0,16200,Weekday,Tuesday,Light_Load,4,May,0.6332,0
2018-05-08 04:45:00,3.02,3.71,0.0,0.0,63.13,100.0,17100,Weekday,Tuesday,Light_Load,4,May,0.6313,0
2018-05-08 05:00:00,3.31,4.1,0.0,0.0,62.82,100.0,18000,Weekday,Tuesday,Light_Load,5,May,0.6282,0
2018-05-08 05:15:00,3.56,4.46,0.0,0.0,62.38,100.0,18900,Weekday,Tuesday,Light_Load,5,May,0.6238,0
2018-05-08 05:30:00,3.28,4.14,0.0,0.0,62.1,100.0,19800,Weekday,Tuesday,Light_Load,5,May,0.621,0
2018-05-08 05:45:00,3.06,3.92,0.0,0.0,61.53,100.0,20700,Weekday,Tuesday,Light_Load,5,May,0.6153,0
2018-05-08 06:00:00,3.56,3.82,0.0,0.0,68.18,100.0,21600,Weekday,Tuesday,Light_Load,6,May,0.6818000000000001,0
2018-05-08 06:15:00,2.99,3.92,0.0,0.0,60.65,100.0,22500,Weekday,Tuesday,Light_Load,6,May,0.6065,0
2018-05-08 06:30:00,2.99,3.89,0.0,0.0,60.94,100.0,23400,Weekday,Tuesday,Light_Load,6,May,0.6093999999999999,0
2018-05-08 06:45:00,2.92,3.67,0.0,0.0,62.26,100.0,24300,Weekday,Tuesday,Light_Load,6,May,0.6225999999999999,0
2018-05-08 07:00:00,3.02,3.74,0.0,0.0,62.82,100.0,25200,Weekday,Tuesday,Light_Load,7,May,0.6282,0
2018-05-08 07:15:00,3.1,3.64,0.0,0.0,64.84,100.0,26100,Weekday,Tuesday,Light_Load,7,May,0.6484000000000001,0
2018-05-08 07:30:00,3.42,3.46,0.0,0.0,70.3,100.0,27000,Weekday,Tuesday,Light_Load,7,May,0.703,0
2018-05-08 07:45:00,3.6,3.71,0.0,0.0,69.64,100.0,27900,Weekday,Tuesday,Light_Load,7,May,0.6964,0
2018-05-08 08:00:00,5.4,5.87,0.0,0.0,67.7,100.0,28800,Weekday,Tuesday,Light_Load,8,May,0.677,0
2018-05-08 08:15:00,35.14,31.36,0.0,0.02,74.61,100.0,29700,Weekday,Tuesday,Light_Load,8,May,0.7461,0
2018-05-08 08:30:00,48.28,44.35,0.0,0.02,73.64,100.0,30600,Weekday,Tuesday,Light_Load,8,May,0.7364,0
2018-05-08 08:45:00,71.68,54.9,0.0,0.03,79.39,100.0,31500,Weekday,Tuesday,Light_Load,8,May,0.7939,1
2018-05-08 09:00:00,130.32,64.87,0.0,0.06,89.52,100.0,32400,Weekday,Tuesday,Light_Load,9,May,0.8952,1
2018-05-08 09:15:00,110.56,58.25,0.0,0.05,88.47,100.0,33300,Weekday,Tuesday,Medium_Load,9,May,0.8847,1
2018-05-08 09:30:00,104.8,41.33,0.0,0.05,93.03,100.0,34200,Weekday,Tuesday,Medium_Load,9,May,0.9303,1
2018-05-08 09:45:00,111.71,55.19,0.0,0.05,89.66,100.0,35100,Weekday,Tuesday,Medium_Load,9,May,0.8966,1
2018-05-08 10:00:00,131.8,59.87,0.0,0.06,91.05,100.0,36000,Weekday,Tuesday,Medium_Load,10,May,0.9105,1
2018-05-08 10:15:00,83.7,31.28,0.0,0.04,93.67,100.0,36900,Weekday,Tuesday,Maximum_Load,10,May,0.9367,1
2018-05-08 10:30:00,102.82,43.38,0.0,0.05,92.14,100.0,37800,Weekday,Tuesday,Maximum_Load,10,May,0.9214,1
2018-05-08 10:45:00,140.04,63.25,0.0,0.06,91.14,100.0,38700,Weekday,Tuesday,Maximum_Load,10,May,0.9114,1
2018-05-08 11:00:00,80.14,35.82,0.0,0.04,91.3,100.0,39600,Weekday,Tuesday,Maximum_Load,11,May,0.9129999999999999,1
2018-05-08 11:15:00,74.99,59.65,0.0,0.03,78.26,100.0,40500,Weekday,Tuesday,Maximum_Load,11,May,0.7826000000000001,1
2018-05-08 11:30:00,65.99,60.3,0.0,0.03,73.82,100.0,41400,Weekday,Tuesday,Maximum_Load,11,May,0.7382,1
2018-05-08 11:45:00,55.58,42.55,0.0,0.03,79.4,100.0,42300,Weekday,Tuesday,Maximum_Load,11,May,0.794,1
2018-05-08 12:00:00,55.4,41.0,0.0,0.03,80.38,100.0,43200,Weekday,Tuesday,Maximum_Load,12,May,0.8038,1
2018-05-08 12:15:00,15.66,6.88,18.14,0.01,91.55,65.35,44100,Weekday,Tuesday,Medium_Load,12,May,1.400918133129304,0
2018-05-08 12:30:00,5.29,0.0,26.42,0.0,100.0,19.63,45000,Weekday,Tuesday,Medium_Load,12,May,5.094243504839532,0
